Kernel Name,Compute throughput,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
unrolled_elementwise_kernel,55.95,48.56,48.56,89.29,100,15.24,38.35
unrolled_elementwise_kernel,57.50,53.84,53.84,90.92,100,15.16,36.94
unrolled_elementwise_kernel,57.63,54.48,54.48,90.96,100,15.17,35.82
unrolled_elementwise_kernel,57.65,54.39,54.39,90.81,100,15.15,35.34
unrolled_elementwise_kernel,56.16,48.38,48.38,89.93,100,15.22,37.80
unrolled_elementwise_kernel,57.37,53.52,53.52,90.77,100,15.17,37.11
unrolled_elementwise_kernel,57.84,54.30,54.30,91.09,100,15.15,35.79
unrolled_elementwise_kernel,57.69,54.38,54.38,91.16,100,15.16,35.67
unrolled_elementwise_kernel,56.36,48.72,48.72,89.86,100,15.23,37.78
unrolled_elementwise_kernel,57.55,53.67,53.67,90.75,100,15.18,36.91
unrolled_elementwise_kernel,57.63,54.49,54.49,90.80,100,15.17,35.72
unrolled_elementwise_kernel,57.77,54.42,54.42,90.89,100,15.15,35.62
unrolled_elementwise_kernel,0.39,5.67,0.37,6.20,100,15.94,93.39
unrolled_elementwise_kernel,0.41,5.92,0.39,6.25,100,16.17,92.96
unrolled_elementwise_kernel,0.41,5.91,0.39,6.26,100,16.28,92.99
unrolled_elementwise_kernel,0.16,5.91,0.23,6.16,100,15.63,95.57
unrolled_elementwise_kernel,0.40,5.87,0.38,6.20,100,15.91,92.95
unrolled_elementwise_kernel,0.39,5.72,0.37,6.39,100,16.22,91.81
unrolled_elementwise_kernel,0.20,5.85,0.26,6.33,100,15.22,93.18
unrolled_elementwise_kernel,0.40,5.83,0.38,6.26,100,16.00,91.09
unrolled_elementwise_kernel,0.39,5.76,0.37,6.27,100,16.34,92.60
unrolled_elementwise_kernel,0.40,5.76,0.38,6.24,100,15.83,92.62
unrolled_elementwise_kernel,0.39,5.63,0.37,6.12,100,15.61,91.87
unrolled_elementwise_kernel,0.15,5.59,0.22,6.53,100,14.49,94.53
unrolled_elementwise_kernel,0.40,5.91,0.38,6.15,100,15.72,92.77
unrolled_elementwise_kernel,0.40,5.77,0.38,5.71,100,15.67,92.25
unrolled_elementwise_kernel,0.20,5.88,0.25,6.35,100,15.58,94.68
unrolled_elementwise_kernel,0.39,5.62,0.37,5.91,100,15.75,92.04
unrolled_elementwise_kernel,0.41,5.94,0.39,6.18,100,15.90,92.67
unrolled_elementwise_kernel,0.39,5.78,0.37,6.29,100,16.22,92.80
unrolled_elementwise_kernel,0.41,5.96,0.39,6.51,100,16.13,92.61
unrolled_elementwise_kernel,0.15,5.73,0.22,5.80,100,14.15,94.34
unrolled_elementwise_kernel,0.41,5.93,0.39,6.25,100,15.71,92.51
unrolled_elementwise_kernel,0.40,5.82,0.38,6.62,100,15.77,93.06
unrolled_elementwise_kernel,0.21,5.92,0.26,6.29,100,14.36,95.05
unrolled_elementwise_kernel,0.39,5.69,0.37,6.15,100,15.62,91.47
unrolled_elementwise_kernel,0.40,5.83,0.38,6.24,100,15.51,91.74
unrolled_elementwise_kernel,0.40,5.79,0.38,6.43,100,15.68,92.74
unrolled_elementwise_kernel,0.41,5.88,0.38,6.30,100,15.63,91.55
unrolled_elementwise_kernel,0.16,5.89,0.23,6.46,100,14.16,93.92
unrolled_elementwise_kernel,0.41,5.87,0.38,6.17,100,15.62,92.45
unrolled_elementwise_kernel,0.40,5.87,0.38,6.11,100,15.87,93.60
unrolled_elementwise_kernel,0.21,6.08,0.26,6.13,100,14.26,97.10
unrolled_elementwise_kernel,0.40,6.00,0.38,6.27,100,15.58,93.77
unrolled_elementwise_kernel,0.39,5.80,0.37,6.25,100,15.86,93.83
unrolled_elementwise_kernel,0.39,5.82,0.37,6.14,100,15.64,92.80
unrolled_elementwise_kernel,0.39,5.71,0.37,6.24,100,15.63,94.22
unrolled_elementwise_kernel,0.15,5.93,0.22,6.23,100,14.52,97.79
unrolled_elementwise_kernel,0.41,6.06,0.39,5.80,100,15.71,94.43
unrolled_elementwise_kernel,0.40,5.96,0.38,6.44,100,15.58,95.65
unrolled_elementwise_kernel,0.20,5.84,0.25,5.95,100,15.21,94.75
unrolled_elementwise_kernel,0.41,5.93,0.38,6.19,100,15.78,92.57
unrolled_elementwise_kernel,0.38,5.60,0.36,6.54,100,15.26,93.26
unrolled_elementwise_kernel,0.41,6.01,0.39,6.26,100,15.52,95.48
unrolled_elementwise_kernel,0.39,5.69,0.37,6.36,100,15.63,90.71
unrolled_elementwise_kernel,0.15,5.77,0.22,6.07,100,14.75,97.31
unrolled_elementwise_kernel,0.39,5.83,0.37,5.79,100,16.10,94.29
unrolled_elementwise_kernel,0.40,5.95,0.38,6.15,100,16.05,94.13
unrolled_elementwise_kernel,0.20,5.90,0.25,6.25,100,14.16,97.11
unrolled_elementwise_kernel,0.41,6.04,0.39,6.27,100,15.58,95.27
unrolled_elementwise_kernel,0.39,5.82,0.37,6.24,100,15.99,93.08
unrolled_elementwise_kernel,0.39,5.89,0.37,6.33,100,15.71,95.43
unrolled_elementwise_kernel,0.41,6.07,0.39,6.10,100,15.63,92.89
unrolled_elementwise_kernel,0.15,5.80,0.22,6.21,100,13.41,96.22
unrolled_elementwise_kernel,0.39,5.80,0.37,6.22,100,15.86,94.20
unrolled_elementwise_kernel,0.40,5.85,0.38,6.19,100,15.84,93.43
unrolled_elementwise_kernel,0.20,5.88,0.25,6.07,100,15.53,96.07
unrolled_elementwise_kernel,0.40,5.84,0.38,6.22,100,15.86,93.23
unrolled_elementwise_kernel,0.40,5.95,0.38,6.17,100,16.07,94.63
unrolled_elementwise_kernel,0.40,5.90,0.38,6.21,100,16.13,95.80
unrolled_elementwise_kernel,0.39,5.81,0.37,6.47,100,15.27,94.45
unrolled_elementwise_kernel,0.15,5.61,0.22,6.14,100,14.35,95.42
unrolled_elementwise_kernel,0.41,5.97,0.39,6.43,100,15.81,94.12
unrolled_elementwise_kernel,0.41,5.94,0.39,6.50,100,15.99,92.87
unrolled_elementwise_kernel,0.21,5.96,0.26,6.43,100,15.28,94.83
unrolled_elementwise_kernel,0.40,5.76,0.38,6.20,100,15.68,92.29
unrolled_elementwise_kernel,0.39,5.63,0.37,6.18,100,15.84,92.35
unrolled_elementwise_kernel,0.39,5.68,0.37,6.79,100,15.64,92.37
unrolled_elementwise_kernel,0.39,5.63,0.37,6.00,100,16.00,93.18
unrolled_elementwise_kernel,0.15,5.72,0.22,6.25,100,14.68,95.29
unrolled_elementwise_kernel,0.40,5.79,0.38,6.19,100,15.88,92.15
unrolled_elementwise_kernel,0.40,5.91,0.38,6.75,100,15.56,94.32
unrolled_elementwise_kernel,0.20,5.80,0.25,6.13,100,15.69,95.77
unrolled_elementwise_kernel,0.40,5.90,0.38,6.35,100,15.95,94.69
unrolled_elementwise_kernel,0.39,5.79,0.37,6.20,100,15.68,93.46
unrolled_elementwise_kernel,0.39,5.83,0.37,6.21,100,15.53,96.08
unrolled_elementwise_kernel,0.40,5.90,0.38,6.27,100,15.71,93.62
unrolled_elementwise_kernel,0.15,5.85,0.22,6.40,100,13.86,97.33
unrolled_elementwise_kernel,0.41,6.03,0.39,6.20,100,15.83,93.56
unrolled_elementwise_kernel,0.40,5.85,0.37,5.97,100,15.71,92.54
unrolled_elementwise_kernel,0.20,6.01,0.26,6.25,100,14.92,96.74
unrolled_elementwise_kernel,0.38,5.64,0.36,6.31,100,15.75,93.67
unrolled_elementwise_kernel,0.39,5.85,0.37,6.18,100,15.68,93.39
unrolled_elementwise_kernel,0.41,5.95,0.39,6.20,100,15.94,94.35
unrolled_elementwise_kernel,0.39,5.85,0.37,6.15,100,15.93,95.35
unrolled_elementwise_kernel,0.15,5.92,0.22,6.50,100,14.52,97.63
unrolled_elementwise_kernel,0.40,5.99,0.38,6.07,100,15.90,95.09
unrolled_elementwise_kernel,0.39,5.79,0.37,6.16,100,15.67,95.59
unrolled_elementwise_kernel,0.21,6.04,0.26,6.27,100,15.06,95.81
unrolled_elementwise_kernel,0.39,5.60,0.37,6.47,100,15.32,91.62
unrolled_elementwise_kernel,0.39,5.86,0.37,6.29,100,16,94.51
unrolled_elementwise_kernel,0.40,5.90,0.38,6.18,100,15.53,93.77
unrolled_elementwise_kernel,0.38,5.69,0.36,6.02,100,15.52,95.14
unrolled_elementwise_kernel,0.15,5.92,0.22,5.80,100,14.75,95.33
unrolled_elementwise_kernel,0.39,5.79,0.37,6.60,100,15.87,92.11
unrolled_elementwise_kernel,0.39,5.70,0.37,6.01,100,15.70,91.37
unrolled_elementwise_kernel,0.20,5.92,0.26,6.22,100,14.78,94.64
unrolled_elementwise_kernel,0.39,5.69,0.37,6.30,100,15.78,91.69
vectorized_elementwise_kernel,24.54,96.45,96.45,69.03,100,0,100.72
vectorized_elementwise_kernel,24.56,96.52,96.52,73.76,100,0,99.83
vectorized_elementwise_kernel,24.52,96.39,96.39,71.05,100,0,100.64
vectorized_elementwise_kernel,24.61,96.70,96.70,72.72,100,0,99.74
vectorized_elementwise_kernel,24.45,96.11,96.11,72.90,100,0,100.57
vectorized_elementwise_kernel,24.55,96.49,96.49,69.96,100,0,100.98
vectorized_elementwise_kernel,24.54,96.45,96.45,70.44,100,0,100.72
vectorized_elementwise_kernel,24.47,96.18,96.18,70.13,100,0,100.21
vectorized_elementwise_kernel,24.55,96.48,96.48,71.42,100,0,99.84
vectorized_elementwise_kernel,24.48,96.25,96.25,71.01,100,0,101.05
vectorized_elementwise_kernel,24.58,96.63,96.63,73.15,100,0,99.52
vectorized_elementwise_kernel,24.44,96.03,96.03,69.08,100,0,99.64
vectorized_elementwise_kernel,24.57,96.55,96.55,69.64,100,0,99.98
vectorized_elementwise_kernel,24.52,96.40,96.40,67.47,100,0,100.66
vectorized_elementwise_kernel,24.51,96.34,96.34,68.69,100,0,99.87
vectorized_elementwise_kernel,24.55,96.47,96.47,67.83,100,0,100.10
vectorized_elementwise_kernel,0.03,8.51,0.18,5.71,100,47.06,96.40
vectorized_elementwise_kernel,0.03,8.92,0.19,5.33,100,47.06,96.28
vectorized_elementwise_kernel,0.03,8.10,0.07,5.80,100,0,97.60
vectorized_elementwise_kernel,0.04,8.55,0.17,5.98,100,50,97.60
vectorized_elementwise_kernel,0.04,9.60,0.21,5.94,100,72.73,96.52
index_elementwise_kernel,83.05,14.03,6.95,69.22,75,74.61,99.29
elementwise_kernel,63.13,29.27,29.27,91.76,100,50.42,51.97
indexSelectLargeIndex,50.98,13.91,13.91,48.12,100,35.94,53.61
vectorized_elementwise_kernel,20.73,84.49,84.49,79.70,100,0,36.24
fused_dropout_kernel_vec,54.85,48.31,48.31,47.35,50,0,61.92
cuApplyLayerNorm,34.87,26.77,26.77,48.97,62.50,68.44,49.32
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.83,52.80,30.11,15.25,18.75,0,57.72
elementwise_kernel,69.73,23.01,21.37,87.01,100,46.40,52.31
elementwise_kernel,43.79,19.60,16.04,81.72,100,22.04,54.59
elementwise_kernel,42.86,19.34,15.78,82.40,100,21.89,55.45
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.73,52.78,46.94,17.83,18.75,0,91.61
scaled_upper_triang_masked_softmax_warp_forward,41.78,30.97,30.97,28.14,31.25,1.16,69.38
fused_dropout_kernel_vec,55.47,54.86,54.86,47.65,50,0,62.46
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.18,65.99,65.99,13.64,18.75,0,37.24
elementwise_kernel,50.20,18.24,14.38,82.67,100,22.42,55.50
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,80.12,63.87,18.23,17.45,18.75,0,84.42
kernel3,69.91,55.14,55.14,45.77,50,14.13,50.62
cuApplyLayerNorm,33.68,25.90,25.90,49.65,62.50,68.43,49.19
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,91.84,57.90,35.02,15.65,18.75,0,65.19
kernel4,74.70,40.94,40.94,86.69,100,28.31,53.64
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.76,66.13,35.47,17.41,18.75,0,75.46
kernel3,70.39,55.85,55.85,46.18,50,13.83,48.60
cuApplyLayerNorm,34.04,26.38,26.38,50.01,62.50,68.34,49.12
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.63,63.23,34.34,15.24,18.75,0,57.05
elementwise_kernel,69.59,23.29,21.85,87.46,100,46.44,53.40
elementwise_kernel,43.21,19.53,15.83,81.66,100,22.08,56.02
elementwise_kernel,42.61,19.82,15.60,87.78,100,22.05,57.57
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.12,51.47,45.76,17.22,18.75,0,91.48
scaled_upper_triang_masked_softmax_warp_forward,42.14,31.08,31.08,28.27,31.25,1.16,69.72
fused_dropout_kernel_vec,55.45,54.52,54.52,47.48,50,0,62.67
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,35.00,68.71,68.71,13.74,18.75,0,37.49
elementwise_kernel,50.63,18.52,14.52,80.21,100,22.32,55.08
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,80.09,63.85,18.13,17.48,18.75,0,84.43
kernel3,70.13,54.98,54.98,45.80,50,13.99,49.97
cuApplyLayerNorm,35.55,27.39,27.39,49.67,62.50,68.17,49.43
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.10,58.06,35.32,15.65,18.75,0,65.31
kernel4,74.16,40.08,40.08,86.59,100,28.35,53.18
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.68,66.07,34.77,17.41,18.75,0,70.47
kernel3,69.98,54.90,54.90,46.09,50,13.67,47.84
cuApplyLayerNorm,36.36,28.01,28.01,49.87,62.50,68.40,49.47
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.58,63.20,34.34,15.25,18.75,0,56.90
elementwise_kernel,68.62,23.07,21.23,87.48,100,46.41,53.37
elementwise_kernel,43.78,19.88,16.01,81.76,100,22.07,56.43
elementwise_kernel,43.00,19.77,15.76,82.14,100,21.95,56.54
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.85,52.42,46.55,17.79,18.75,0,92.68
scaled_upper_triang_masked_softmax_warp_forward,41.95,31.12,31.12,28.41,31.25,1.16,69.55
fused_dropout_kernel_vec,55.35,54.61,54.61,47.84,50,0,62.62
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.27,67.66,67.66,14.22,18.75,0,37.49
elementwise_kernel,51.41,18.41,14.74,81.56,100,22.37,54.60
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.91,63.70,18.10,17.46,18.75,0,84.33
kernel3,69.89,55.26,55.26,46.69,50,14.16,49.39
cuApplyLayerNorm,34.71,26.69,26.69,50.02,62.50,68.19,49.56
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.17,58.11,35.48,15.66,18.75,0,65.73
kernel4,74.53,40.46,40.46,87.06,100,28.28,53.20
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.60,66.02,34.28,17.42,18.75,0,66.98
kernel3,70.17,55.43,55.43,45.96,50,14.06,48.02
cuApplyLayerNorm,34.43,26.48,26.48,49.36,62.50,68.28,47.59
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.67,52.68,30.21,15.25,18.75,0,57.39
elementwise_kernel,68.71,22.71,20.88,88.47,100,46.43,53.40
elementwise_kernel,43.36,19.57,15.88,82.09,100,22.06,55.91
elementwise_kernel,43.40,19.79,15.88,82.36,100,22.00,56.66
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.51,52.15,46.73,17.71,18.75,0,93.98
scaled_upper_triang_masked_softmax_warp_forward,42.10,31.26,31.26,28.13,31.25,1.16,69.60
fused_dropout_kernel_vec,55.04,54.02,54.02,47.47,50,0,62.57
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.47,65.94,65.94,13.44,18.75,0,37.82
elementwise_kernel,51.40,18.65,14.76,82.32,100,22.35,54.98
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.75,63.58,18.06,17.50,18.75,0,84.27
kernel3,69.83,55.21,55.21,46.24,50,14.12,49.46
cuApplyLayerNorm,33.27,25.81,25.81,48.12,62.50,68.24,49.09
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.15,58.09,35.33,15.65,18.75,0,64.29
kernel4,74.59,40.67,40.67,86.63,100,28.46,53.53
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.70,66.08,35.17,17.42,18.75,0,71.67
kernel3,70.49,55.53,55.53,46.14,50,13.88,47.95
cuApplyLayerNorm,35.08,27.17,27.17,50.01,62.50,68.31,49.05
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.56,52.60,30.26,15.25,18.75,0,57.63
elementwise_kernel,68.73,22.58,21.33,89.14,100,46.41,52.74
elementwise_kernel,43.29,19.16,15.83,81.43,100,22.05,54.96
elementwise_kernel,43.35,19.80,15.89,81.36,100,22.02,55.90
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.62,52.52,46.73,17.76,18.75,0,93.90
scaled_upper_triang_masked_softmax_warp_forward,42.29,31.32,31.32,28.25,31.25,1.16,70.53
fused_dropout_kernel_vec,55.13,54.09,54.09,47.49,50,0,62.46
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.72,67.66,67.66,13.66,18.75,0,37.34
elementwise_kernel,50.79,18.65,14.58,79.47,100,22.27,55.25
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.78,63.61,18.12,17.45,18.75,0,84.50
kernel3,69.75,55.20,55.20,46.16,50,13.55,49.52
cuApplyLayerNorm,35.04,26.81,26.81,49.26,62.50,68.35,49.41
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,91.99,58.00,35.16,15.65,18.75,0,63.81
kernel4,74.41,40.19,40.19,86.76,100,28.34,53.22
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.69,66.09,35.24,17.42,18.75,0,72.80
kernel3,69.86,54.78,54.78,45.91,50,14.03,47.87
cuApplyLayerNorm,34.46,26.58,26.58,50.06,62.50,68.23,49.86
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.62,52.64,29.93,15.26,18.75,0,57.32
elementwise_kernel,68.16,22.74,21.07,88.68,100,46.40,53.95
elementwise_kernel,42.72,19.62,15.66,81.89,100,22.02,58.55
elementwise_kernel,43.23,20.01,15.83,81.93,100,21.90,59.80
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.00,52.91,47.46,17.75,18.75,0,93.41
scaled_upper_triang_masked_softmax_warp_forward,42.10,31.22,31.22,28.16,31.25,1.16,70.59
fused_dropout_kernel_vec,55.05,54.33,54.33,47.57,50,0,62.21
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.02,67.03,67.03,13.44,18.75,0,37.17
elementwise_kernel,50.34,18.04,14.31,81.46,100,22.29,55.42
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.98,63.76,18.12,17.46,18.75,0,84.24
kernel3,70.16,55.52,55.52,46.15,50,13.72,49.79
cuApplyLayerNorm,34.90,26.90,26.90,49.05,62.50,68.18,48.91
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,91.89,57.93,34.98,15.65,18.75,0,63.37
kernel4,74.11,39.23,39.23,86.71,100,28.30,53.25
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.66,66.05,34.77,17.41,18.75,0,68.07
kernel3,70.24,55.48,55.48,46.17,50,13.79,47.89
cuApplyLayerNorm,33.92,26.12,26.12,49.09,62.50,68.35,49.00
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.82,63.37,34.24,15.24,18.75,0,57.78
elementwise_kernel,69.20,23.11,21.80,88.58,100,46.42,52.80
elementwise_kernel,43.21,19.57,15.82,81.90,100,21.99,54.80
elementwise_kernel,44.16,20.44,16.17,81.81,100,21.96,55.85
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.85,52.13,46.46,17.59,18.75,0,92.27
scaled_upper_triang_masked_softmax_warp_forward,42.36,31.34,31.34,28.11,31.25,1.16,68.82
fused_dropout_kernel_vec,55.70,55.02,55.02,47.51,50,0,62.45
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.31,67.46,67.46,13.52,18.75,0,37.49
elementwise_kernel,51.16,18.24,14.65,79.90,100,22.31,54.56
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.61,63.45,18.05,17.44,18.75,0,84.45
kernel3,70.37,55.01,55.01,46.30,50,13.71,49.79
cuApplyLayerNorm,35.08,26.98,26.98,50.18,62.50,68.51,49.71
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,91.89,57.93,35.04,15.66,18.75,0,64.68
kernel4,74.12,40.07,40.07,86.85,100,28.29,53.05
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.71,66.10,34.90,17.43,18.75,0,71.42
kernel3,69.83,55.14,55.14,46.06,50,13.60,48.21
cuApplyLayerNorm,36.00,27.65,27.65,49.39,62.50,68.35,48.89
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.84,52.80,29.93,15.24,18.75,0,57.55
elementwise_kernel,68.67,23.43,21.89,87.08,100,46.40,53.63
elementwise_kernel,43.74,19.87,16.00,82.29,100,22.04,56.05
elementwise_kernel,44.01,20.87,16.13,82.91,100,21.98,57.40
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.69,52.02,46.31,17.62,18.75,0,92.17
scaled_upper_triang_masked_softmax_warp_forward,42.17,31.20,31.20,28.29,31.25,1.16,70.13
fused_dropout_kernel_vec,54.90,54.20,54.20,47.41,50,0,62.46
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.40,67.51,67.51,13.74,18.75,0,37.88
elementwise_kernel,50.44,18.25,14.36,82.07,100,22.42,55.41
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.83,63.63,17.95,17.45,18.75,0,84.37
kernel3,69.28,54.84,54.84,46.17,50,14.23,50.26
cuApplyLayerNorm,34.89,27.04,27.04,49.00,62.50,68.24,48.39
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,91.87,57.92,35.03,15.64,18.75,0,65.52
kernel4,73.87,39.45,39.45,87.26,100,28.28,53.21
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.70,66.09,35.20,17.42,18.75,0,75.62
kernel3,69.70,55.18,55.18,46.28,50,14.05,48.12
cuApplyLayerNorm,34.46,26.46,26.46,49.83,62.50,68.41,48.91
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.60,52.63,30.26,15.24,18.75,0,58.32
elementwise_kernel,68.74,22.72,20.93,87.20,100,46.47,52.89
elementwise_kernel,43.79,20.25,16.00,82.28,100,22.04,56.77
elementwise_kernel,43.14,20.21,15.82,82.31,100,22.01,55.93
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.74,52.52,46.77,18.72,18.75,0,92.60
scaled_upper_triang_masked_softmax_warp_forward,41.91,31.01,31.01,28.41,31.25,1.16,69.53
fused_dropout_kernel_vec,54.98,54.07,54.07,47.76,50,0,62.31
