Kernel Name,Compute throughput,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
vectorized_elementwise_kernel,0.02,8.08,0.14,4.91,75,0,97.92
indexSelectLargeIndex,28.72,7.88,0.54,42.74,100,35.41,93.82
vectorized_elementwise_kernel,4.97,12.05,0.03,39.54,100,0,99.22
elementwise_kernel_with_index,0.02,11.02,0.03,2.33,100,0,98.55
radixSortKVInPlace,0.05,1.41,0.09,1.55,12.50,50,91.11
vectorized_elementwise_kernel,0.02,8.55,0.15,5.24,75,0,96.39
indexSelectLargeIndex,25.94,8.21,3.64,44.46,100,32.40,69.80
kernel,2.24,16.57,3.75,5.58,18.75,5.55,87.14
Kernel,4.24,6.86,4.12,6.28,25,0,57.65
splitKreduce_kernel,0.23,7.75,0.23,11.00,100,0,96.55
Kernel,7.76,10.14,5.82,6.12,25,0,73.59
splitKreduce_kernel,2.50,9.99,8.84,23.65,100,0,45.15
kernel,2.40,17.74,4.02,6.31,18.75,5.55,88.70
kernel,2.24,16.52,3.77,6.15,18.75,5.55,87.96
Kernel,4.20,7.37,4.18,6.33,25,0,64.26
splitKreduce_kernel,0.26,7.73,0.66,15.53,100,0,91.57
Kernel,4.28,7.69,4.38,6.61,25,0,63.25
splitKreduce_kernel,0.34,7.89,1.19,21.97,100,0,85.02
Kernel,4.82,8.05,4.78,6.00,25,0,61.87
splitKreduce_kernel,1.77,9.05,3.02,20.96,100,0,71.11
Kernel,4.30,7.34,4.30,6.34,25,0,60.61
splitKreduce_kernel,0.28,8.05,0.76,18.44,100,0,91.45
kernel,2.28,16.98,3.82,6.70,18.75,5.55,88.94
kernel,2.28,16.75,3.83,6.14,18.75,5.55,88.96
Kernel,4.19,7.82,4.47,6.04,25,0,63.97
splitKreduce_kernel,0.58,7.68,1.84,18.52,100,0,76.84
kernel3,0.57,7.40,0.62,6.46,100,0,92.65
gemvNSP_kernel,7.72,10.12,2.71,32.89,75,31.09,80.72
Kernel,2.56,6.38,2.11,6.06,25,0,73.00
Kernel,12.05,19.89,1.96,12.37,56.25,13.78,89.96
gemvNSP_kernel,7.76,10.30,2.72,34.11,75,31.09,81.18
gemvNSP_kernel,7.58,9.97,2.67,33.72,75,31.09,81.48
Kernel,2.61,6.53,2.15,6.38,25,0,73.91
Kernel,3.77,7.48,2.30,6.37,43.75,0,82.70
Kernel,9.69,15.78,2.05,9.16,56.25,3.06,87.92
Kernel,2.53,6.34,2.10,5.99,25,0,73.27
gemvNSP_kernel,7.33,9.69,2.58,34.95,75,31.09,80.99
gemvNSP_kernel,7.36,9.65,2.59,35.27,75,31.09,81.49
Kernel,4.21,7.37,2.18,6.68,31.25,0,83.65
elementwise_kernel,11.51,36.55,4.22,36.24,100,36.88,91.72
elementwise_kernel,10.51,49.59,3.85,41.79,100,2.84,93.78
vectorized_elementwise_kernel,5.01,12.81,0.03,38.45,100,0,100.33
index_elementwise_kernel,19.74,9.12,4.32,40.86,100,36.54,68.44
reduce_kernel,13.90,13.37,3.74,43.55,56.25,42.85,83.14
vectorized_elementwise_kernel,5.40,12.78,0.03,40.30,100,0,102.04
vectorized_elementwise_kernel,5.43,12.93,0.03,40.77,100,0,101.99
index_elementwise_kernel,22.14,9.79,4.84,45.08,100,36.35,67.44
elementwise_kernel,18.50,11.16,5.14,43.49,100,36.61,68.40
reduce_kernel,3.31,5.81,4.03,6.43,56.25,20.56,58.60
vectorized_elementwise_kernel,5.21,11.77,0.03,30.42,100,0,99.32
kernel2,22.92,12.49,11.62,20.17,56.25,0,56.84
rmsnorm_fwd_tuned_kernel,5.64,10.80,6.33,18.04,25,25.12,68.05
Kernel,15.78,27.85,13.06,5.78,6.25,0,64.99
splitKreduce_kernel,18.77,14.58,11.49,63.33,100,0,42.77
elementwise_kernel,3.72,6.76,1.45,11.71,100,23.81,82.44
rmsnorm_fwd_general_kernel,4.82,8.37,1.77,12.97,100,30.27,83.30
elementwise_kernel,0.95,6.04,0.46,6.27,100,24.91,95.20
rmsnorm_fwd_general_kernel,1.28,7.86,0.69,6.67,100,26.83,94.42
fused_rope_forward,6.95,6.90,1.88,11.79,100,60,77.98
fused_rope_forward,4.45,6.80,1.14,11.61,100,68.18,86.24
elementwise_kernel,0.96,6.12,0.46,6.24,100,24.94,95.20
elementwise_kernel_with_index,0.00,11.04,0.03,2.89,100,0,100.72
elementwise_kernel_with_index,0.00,10.94,0.03,2.86,100,0,99.99
flash_fwd_kernel,0.85,2.13,0.69,6.17,12.50,8.54,78.10
Kernel,10.59,16.70,7.43,6.17,18.75,0,73.40
kernel2,21.52,11.84,10.89,20.73,56.25,0,58.12
rmsnorm_fwd_tuned_kernel,5.75,11.02,6.46,14.50,25,25.12,67.80
Kernel,6.26,13.07,7.31,6.24,25,0,79.53
splitKreduce_kernel,4.10,10.49,7.82,25.59,100,0,49.83
_scatter_gather_elementwise_kernel,0.01,6.16,0.22,5.97,100,2.29,95.87
unrolled_elementwise_kernel,0.01,7.31,0.15,6.67,100,0,98.50
softmax_warp_forward,0.02,9.33,0.06,6.01,100,25,100.07
unrolled_elementwise_kernel,0.01,8.40,0.19,6.16,100,16.67,98.81
unrolled_elementwise_kernel,1.05,6.15,0.45,6.56,100,0,94.24
softmax_warp_forward,1.37,8.28,1.02,6.15,100,0,88.76
gatherTopK,13.24,3.45,0.32,11.30,62.50,89.92,86.85
bitonicSortKVInPlace,2.91,4.28,0.16,2.98,46.88,50,95.80
vectorized_elementwise_kernel,0.42,11.08,0.03,6.57,100,0,97.62
unrolled_elementwise_kernel,1.01,5.74,0.44,6.44,100,0,90.16
_scatter_gather_elementwise_kernel,0.09,6.07,0.22,6.44,100,0,93.59
unrolled_elementwise_kernel,1.01,5.98,0.80,5.99,100,14.15,85.49
vectorized_elementwise_kernel,0.59,12.83,0.03,6.18,100,0,100.98
_scatter_gather_elementwise_kernel,0.01,7.44,0.19,6.20,100,0,96.49
reduce_kernel,0.23,5.21,1.35,6.21,37.50,40,78.80
reduce_kernel,0.03,2.55,0.42,6.15,56.25,1.15,83.87
vectorized_elementwise_kernel,0.01,9.63,0.05,6.03,100,5.71,99.36
unrolled_elementwise_kernel,0.01,8.87,0.18,7.31,100,0,97.18
reduce_kernel,0.02,7.31,0.41,5.70,100,0,93.43
unrolled_elementwise_kernel,0.13,5.86,0.46,6.19,100,0,91.14
reduce_kernel,0.01,4.32,0.32,3.80,56.25,8.33,89.27
elementwise_kernel,0.02,8.14,0.39,6.23,100,8.33,94.01
vectorized_elementwise_kernel,0.01,9.97,0.05,5.38,100,0,99.55
reduce_kernel,0.02,6.64,0.35,6.02,100,0,92.64
vectorized_elementwise_kernel,0.00,10.02,0.04,4.61,100,0,99.34
vectorized_elementwise_kernel,0.00,10.24,0.04,4.30,100,50,99.50
vectorized_elementwise_kernel,0.00,10.59,0.04,4.45,100,0,98.19
unrolled_elementwise_kernel,0.01,9.77,0.04,4.58,100,33.33,99.27
vectorized_elementwise_kernel,0.58,12.59,0.03,7.83,100,0,101.27
_scatter_gather_elementwise_kernel,0.01,6.67,0.17,6.19,100,0,96.66
reduce_kernel,0.23,5.14,1.34,6.20,37.50,40,79.09
reduce_kernel,0.02,6.14,0.35,6.34,100,8.33,92.99
index_elementwise_kernel,0.01,6.97,0.31,6.25,75,25,93.20
reduce_kernel,0.02,6.99,0.39,6.44,100,8.33,93.11
reduce_kernel,0.01,5.55,0.34,1.55,37.50,58.33,92.29
DeviceScanInitKernel,0.01,9.96,0.03,6.43,100,0,99.72
DeviceScanKernel,0.03,8.33,0.20,5.84,75,5.88,96.84
vectorized_elementwise_kernel,0.01,9.80,0.07,6.64,100,8.33,99.03
reduce_kernel,0.02,6.96,0.38,5.60,100,0,94.05
compute_cuda_kernel,0.28,8.28,0.06,25.39,100,77.09,98.91
indexSelectLargeIndex,0.02,6.61,0.04,6.00,100,5.45,99.08
elementwise_kernel_with_index,0.02,10.43,0.03,3.16,100,0,99.73
radixSortKVInPlace,0.06,0.99,0.06,1.56,12.50,50,92.05
vectorized_elementwise_kernel,0.02,7.99,0.14,5.53,75,0,97.69
indexSelectLargeIndex,27.54,7.60,0.51,47.01,100,35.26,93.69
vectorized_elementwise_kernel,5.03,12.89,0.03,29.46,100,0,107.03
elementwise_kernel_with_index,0.02,10.83,0.03,2.45,100,0,99.44
radixSortKVInPlace,0.05,1.41,0.09,1.56,12.50,50,89.62
vectorized_elementwise_kernel,0.02,8.40,0.15,5.67,75,0,96.31
indexSelectLargeIndex,25.10,7.91,3.53,45.66,100,32.41,70.50
kernel,2.25,17.52,3.79,5.20,18.75,5.55,86.01
Kernel,4.09,6.72,3.99,6.27,25,0,58.32
splitKreduce_kernel,0.23,7.68,0.23,11.61,100,0,96.36
Kernel,7.87,10.83,5.90,6.42,25,0,74.38
splitKreduce_kernel,2.43,9.55,8.59,23.40,100,0,43.55
kernel,2.33,17.90,3.92,6.11,18.75,5.55,84.63
kernel,2.24,17.22,3.77,6.18,18.75,5.55,85.55
Kernel,4.17,7.09,4.17,5.92,25,0,60.16
splitKreduce_kernel,0.27,7.60,0.65,15.94,100,0,91.08
Kernel,4.26,7.55,4.38,5.48,25,0,62.33
splitKreduce_kernel,0.32,7.53,1.13,19.19,100,0,83.67
Kernel,4.89,8.44,4.83,6.07,25,0,72.60
splitKreduce_kernel,1.85,9.34,3.29,24.08,100,0,70.01
Kernel,4.13,7.33,4.15,6.25,25,0,64.87
splitKreduce_kernel,0.26,7.39,0.72,18.09,100,0,90.23
kernel,2.38,18.68,4.00,6.53,18.75,5.55,85.70
kernel,2.25,17.23,3.78,6.09,18.75,5.55,84.70
Kernel,4.30,8.09,4.60,5.82,25,0,64.92
splitKreduce_kernel,0.62,8.10,1.95,19.92,100,0,76.98
kernel3,0.61,7.81,0.66,6.98,100,0,92.25
gemvNSP_kernel,7.29,9.71,2.56,33.81,75,31.09,82.48
Kernel,2.55,6.42,2.11,6.06,25,0,74.85
Kernel,11.77,19.42,1.91,12.36,56.25,13.78,90.14
gemvNSP_kernel,7.33,9.63,2.58,36.11,75,31.09,80.64
gemvNSP_kernel,7.40,9.69,2.60,35.72,75,31.09,80.18
Kernel,2.51,6.25,2.08,6.20,25,0,73.42
Kernel,3.63,7.19,2.22,6.31,43.75,0,81.62
Kernel,9.34,15.20,1.98,8.75,56.25,3.06,88.24
Kernel,2.58,6.48,2.13,5.95,25,0,72.60
gemvNSP_kernel,7.21,9.44,2.53,33.12,75,31.09,78.86
gemvNSP_kernel,7.27,9.47,2.55,33.39,75,31.09,79.46
Kernel,4.15,7.13,2.16,6.55,31.25,0,82.30
elementwise_kernel,11.92,37.57,4.36,39.92,100,37.05,91.43
elementwise_kernel,10.72,50.46,3.93,40.08,100,2.85,93.09
vectorized_elementwise_kernel,4.73,11.98,0.03,36.54,100,0,99.80
index_elementwise_kernel,19.69,8.97,4.31,40.46,100,36.62,67.93
reduce_kernel,14.41,14.07,3.87,42.39,56.25,41.68,85.96
vectorized_elementwise_kernel,5.31,12.28,0.03,41.02,100,0,100.28
vectorized_elementwise_kernel,5.27,12.13,0.03,40.41,100,0,100.84
index_elementwise_kernel,21.63,9.67,4.74,44.44,100,36.16,67.46
elementwise_kernel,18.75,11.13,5.21,43.72,100,36.57,67.60
reduce_kernel,3.35,5.86,4.08,6.32,56.25,18.89,58.07
vectorized_elementwise_kernel,5.17,11.77,0.03,40.93,100,0,99.79
kernel2,22.19,12.07,11.24,20.52,56.25,0,57.05
rmsnorm_fwd_tuned_kernel,5.62,10.72,6.31,17.12,25,25.12,67.62
Kernel,15.68,27.68,13.01,6.17,6.25,0,65.29
splitKreduce_kernel,18.75,14.44,11.49,67.63,100,0,42.17
elementwise_kernel,3.86,6.97,1.50,12.57,100,23.82,82.49
rmsnorm_fwd_general_kernel,5.14,8.77,1.89,12.12,100,30.25,82.22
elementwise_kernel,0.98,6.06,0.47,6.21,100,25,91.00
rmsnorm_fwd_general_kernel,1.22,7.23,0.50,5.54,100,26.87,90.48
fused_rope_forward,6.63,6.38,1.79,11.16,100,60,75.16
fused_rope_forward,4.27,6.35,1.09,11.02,100,68.18,83.44
elementwise_kernel,0.96,5.96,0.47,6.15,100,24.93,91.14
elementwise_kernel_with_index,0.00,11.45,0.03,3.05,100,0,99.61
elementwise_kernel_with_index,0.00,11.07,0.03,2.98,100,0,99.62
flash_fwd_kernel,0.84,2.04,0.68,6.40,12.50,8.54,77.94
Kernel,10.60,16.72,7.44,6.14,18.75,0,69.89
kernel2,21.87,12.35,11.06,19.59,56.25,0,58.86
rmsnorm_fwd_tuned_kernel,5.53,10.73,6.21,14.80,25,25.12,67.33
Kernel,6.18,12.80,7.22,6.15,25,0,77.24
splitKreduce_kernel,4.09,10.42,7.78,24.09,100,0,49.20
_scatter_gather_elementwise_kernel,0.01,6.39,0.22,6.67,100,3.01,96.54
unrolled_elementwise_kernel,0.01,7.74,0.16,6.36,100,0,97.20
softmax_warp_forward,0.02,8.93,0.06,5.68,100,25,98.97
unrolled_elementwise_kernel,0.01,7.83,0.18,6.73,100,16.67,96.92
unrolled_elementwise_kernel,1.03,5.92,0.44,6.03,100,0,93.08
softmax_warp_forward,1.29,7.86,0.96,6.04,100,0,88.26
gatherTopK,12.62,3.28,0.32,11.20,62.50,89.41,86.90
bitonicSortKVInPlace,2.94,4.31,0.16,2.98,46.88,50,94.46
vectorized_elementwise_kernel,0.44,11.59,0.04,5.68,100,0,97.47
unrolled_elementwise_kernel,1.08,6.16,0.47,6.10,100,0,91.92
_scatter_gather_elementwise_kernel,0.09,6.09,0.22,5.96,100,0,95.50
unrolled_elementwise_kernel,0.98,5.77,0.77,6.24,100,14.18,86.59
vectorized_elementwise_kernel,0.58,12.46,0.03,4.63,100,0,99.64
_scatter_gather_elementwise_kernel,0.01,7.10,0.18,6.08,100,0,96.83
reduce_kernel,0.24,5.40,1.40,6.20,37.50,40,79.30
reduce_kernel,0.03,2.58,0.43,6.00,56.25,1.15,84.70
vectorized_elementwise_kernel,0.01,9.95,0.06,7.78,100,8.33,99.14
unrolled_elementwise_kernel,0.01,8.53,0.17,6.50,100,0,97.27
reduce_kernel,0.02,7.49,0.43,6.43,100,0,93.43
unrolled_elementwise_kernel,0.14,6.15,0.30,6.48,100,0,94.50
reduce_kernel,0.02,4.49,0.33,4.20,56.25,8.33,91.96
elementwise_kernel,0.02,7.82,0.38,6.22,100,8.33,94.06
vectorized_elementwise_kernel,0.01,10.66,0.05,6.14,100,0,100.32
reduce_kernel,0.02,7.27,0.39,5.97,100,0,93.74
vectorized_elementwise_kernel,0.00,10.71,0.04,5.83,100,0,100.77
vectorized_elementwise_kernel,0.00,9.95,0.04,4.40,100,50,99.63
vectorized_elementwise_kernel,0.00,10.32,0.03,4.02,100,0,99.71
vectorized_elementwise_kernel,0.00,9.74,0.04,4.52,100,33.33,99.75
vectorized_elementwise_kernel,0.58,12.39,0.03,7.47,100,0,99.98
_scatter_gather_elementwise_kernel,0.01,7.06,0.17,6.10,100,0,96.89
reduce_kernel,0.24,5.22,1.36,5.72,37.50,40,79.45
reduce_kernel,0.02,7.09,0.40,6.79,100,8.33,93.58
index_elementwise_kernel,0.01,6.67,0.30,6.94,75,25,94.64
reduce_kernel,0.02,6.67,0.38,5.85,100,8.33,93.27
reduce_kernel,0.01,5.54,0.34,1.52,37.50,58.33,93.24
DeviceScanInitKernel,0.01,10.66,0.03,4.92,100,0,99.90
DeviceScanKernel,0.03,8.45,0.21,5.33,75,5.88,96.95
vectorized_elementwise_kernel,0.01,9.48,0.07,5.56,100,8.33,100.34
reduce_kernel,0.02,6.99,0.38,5.77,100,0,95.09
compute_cuda_kernel,0.30,8.97,0.06,23.34,100,76.55,100.29
indexSelectLargeIndex,0.02,6.93,0.04,7.06,100,5.45,99.20
elementwise_kernel_with_index,0.02,11.62,0.03,2.81,100,0,99.73
radixSortKVInPlace,0.06,1.00,0.06,1.57,12.50,50,93.15
vectorized_elementwise_kernel,0.02,8.88,0.15,6.06,75,0,97.81
indexSelectLargeIndex,27.68,7.72,0.52,46.98,100,35.30,93.72
vectorized_elementwise_kernel,4.73,11.63,0.03,41.05,100,0,98.32
elementwise_kernel_with_index,0.02,11.38,0.12,2.97,100,0,97.98
radixSortKVInPlace,0.05,1.41,0.10,1.57,12.50,50,90.89
vectorized_elementwise_kernel,0.02,8.92,0.15,6.25,75,0,97.73
indexSelectLargeIndex,25.05,7.61,3.52,45.75,100,32.52,69.30
kernel,2.45,17.84,4.10,5.42,18.75,5.55,85.75
Kernel,4.20,7.00,4.09,5.80,25,0,59.01
splitKreduce_kernel,0.24,7.77,0.24,10.63,100,0,96.24
Kernel,8.28,11.28,6.20,6.01,25,0,74.15
splitKreduce_kernel,2.57,10.10,9.13,21.63,100,0,43.56
kernel,2.39,18.00,4.01,6.38,18.75,5.55,88.94
kernel,2.33,17.86,3.92,6.03,18.75,5.55,89.08
Kernel,4.14,7.14,4.13,6.44,25,0,60.81
splitKreduce_kernel,0.28,7.96,0.69,18.56,100,0,89.99
Kernel,4.34,7.68,4.45,6.00,25,0,61.65
splitKreduce_kernel,0.31,7.28,1.09,22.31,100,0,83.61
Kernel,5.05,8.53,4.98,6.29,25,0,60.40
splitKreduce_kernel,1.81,9.16,3.09,23.87,100,0,70.48
Kernel,4.02,6.96,4.03,6.20,25,0,59.97
splitKreduce_kernel,0.27,7.55,0.73,17.93,100,0,89.91
kernel,2.34,17.59,3.94,5.94,18.75,5.55,90.23
kernel,2.24,16.30,3.75,6.05,18.75,5.55,84.69
Kernel,4.16,8.08,4.46,6.20,25,0,64.13
splitKreduce_kernel,0.61,8.07,1.95,21.27,100,0,77.07
kernel3,0.66,8.41,0.72,6.69,100,0,91.90
gemvNSP_kernel,7.43,10,2.61,33.44,75,31.09,83.88
Kernel,2.67,6.69,2.19,6.29,25,0,74.22
Kernel,11.99,19.78,1.95,12.21,56.25,13.53,90.81
gemvNSP_kernel,7.43,9.92,2.61,33.23,75,31.09,80.73
gemvNSP_kernel,7.46,9.88,2.62,34.48,75,31.09,80.07
Kernel,2.56,6.47,2.11,5.99,25,0,73.18
Kernel,3.70,7.38,2.26,5.85,43.75,0,81.65
Kernel,9.41,15.32,2.00,8.83,56.25,3.35,86.35
Kernel,2.65,6.67,2.19,6.19,25,0,71.70
gemvNSP_kernel,7.61,10.10,2.66,34.30,75,31.09,80.23
gemvNSP_kernel,7.53,9.87,2.66,33.19,75,31.09,79.89
Kernel,4.36,7.59,2.26,6.02,31.25,0,81.14
elementwise_kernel,11.63,35.15,4.27,38.24,100,40.07,90.40
elementwise_kernel,10.50,49.48,3.86,40.12,100,2.85,92.91
vectorized_elementwise_kernel,4.94,12.50,0.03,41.31,100,0,99.39
index_elementwise_kernel,19.37,8.98,4.25,40.72,100,36.34,67.08
reduce_kernel,14.26,13.85,3.83,41.68,56.25,40.01,79.95
vectorized_elementwise_kernel,5.48,12.58,0.03,58.14,100,0,99.57
vectorized_elementwise_kernel,5.15,12.16,0.03,38.65,100,0,98.24
index_elementwise_kernel,21.93,9.89,4.80,44.44,100,36.34,66.93
elementwise_kernel,18.22,10.96,5.07,44.01,100,36.60,67.81
reduce_kernel,3.47,6.01,4.23,5.92,56.25,19.06,57.42
vectorized_elementwise_kernel,5.23,11.96,0.03,42.07,100,0,99.81
kernel2,22.86,12.35,11.57,20.40,56.25,0,55.32
rmsnorm_fwd_tuned_kernel,5.70,10.75,6.40,17.25,25,25.12,66.78
Kernel,16.35,28.90,13.50,5.75,6.25,0,63.66
splitKreduce_kernel,18.95,14.61,11.61,57.66,100,0,41.95
elementwise_kernel,3.67,6.53,1.43,11.10,100,23.67,80.68
rmsnorm_fwd_general_kernel,5.03,8.56,1.85,11.11,100,30.28,81.16
elementwise_kernel,0.96,5.92,0.46,6.09,100,24.96,93.04
rmsnorm_fwd_general_kernel,1.30,7.77,0.53,6.27,100,26.81,94.63
fused_rope_forward,6.51,6.25,1.76,11.55,100,60,74.49
fused_rope_forward,4.43,6.58,1.13,10.64,100,68.18,82.10
elementwise_kernel,0.98,6.07,0.47,6.12,100,25,92.18
elementwise_kernel_with_index,0.00,11.54,0.03,3.42,100,0,99.77
elementwise_kernel_with_index,0.00,11.29,0.03,3.67,100,0,99.47
flash_fwd_kernel,0.83,2.01,0.67,6.27,12.50,8.54,77.38
Kernel,9.98,15.74,7.05,6.33,18.75,0,71.51
kernel2,21.24,12.13,10.73,20.84,56.25,0,58.81
rmsnorm_fwd_tuned_kernel,5.65,10.98,6.36,15.63,25,25.12,66.53
Kernel,6.21,13.45,7.25,6.36,25,0,77.70
splitKreduce_kernel,4.14,10.59,7.90,26.88,100,0,49.27
_scatter_gather_elementwise_kernel,0.01,6.25,0.21,6.54,100,3.01,95.67
unrolled_elementwise_kernel,0.01,7.55,0.15,6.46,100,0,97.17
softmax_warp_forward,0.02,8.81,0.06,6.25,100,25,98.88
unrolled_elementwise_kernel,0.01,7.90,0.18,5.64,100,16.67,96.89
unrolled_elementwise_kernel,1.06,6.09,0.46,6.10,100,0,92.06
softmax_warp_forward,1.31,7.99,0.98,6.64,100,0,88.60
gatherTopK,13.89,3.55,0.32,11.24,62.50,90.39,87.21
bitonicSortKVInPlace,2.83,4.16,0.15,3.06,46.88,50,95.88
vectorized_elementwise_kernel,0.44,11.57,0.04,6.21,100,0,98.31
unrolled_elementwise_kernel,1.07,6.12,0.47,5.92,100,0,92.84
_scatter_gather_elementwise_kernel,0.09,6.06,0.22,6.20,100,0,97.16
unrolled_elementwise_kernel,1.01,5.96,0.80,6.23,100,14.31,87.28
vectorized_elementwise_kernel,0.59,12.60,0.03,6.04,100,0,99.93
_scatter_gather_elementwise_kernel,0.01,7.21,0.18,6.10,100,0,96.54
reduce_kernel,0.23,5.07,1.30,6.15,37.50,40,79.35
reduce_kernel,0.03,2.58,0.43,6.01,56.25,1.15,84.44
vectorized_elementwise_kernel,0.01,9.75,0.05,5.46,100,8.33,100.70
unrolled_elementwise_kernel,0.01,8.91,0.18,6.26,100,0,96.94
reduce_kernel,0.02,6.92,0.39,6.23,100,0,93.11
unrolled_elementwise_kernel,0.14,6.10,0.31,6.48,100,0,94.31
reduce_kernel,0.02,4.52,0.33,3.97,56.25,8.33,91.82
elementwise_kernel,0.02,7.76,0.37,5.91,100,8.33,94.12
vectorized_elementwise_kernel,0.01,9.97,0.05,6.19,100,0,99.41
reduce_kernel,0.02,7.09,0.38,5.74,100,0,93.47
vectorized_elementwise_kernel,0.00,10.34,0.04,4.28,100,0,99.47
vectorized_elementwise_kernel,0.00,9.97,0.03,4.50,100,50,99.39
vectorized_elementwise_kernel,0.00,10.09,0.04,4.79,100,0,99.50
unrolled_elementwise_kernel,0.01,9.45,0.03,4.47,100,33.33,98.25
vectorized_elementwise_kernel,0.59,12.51,0.03,5.95,100,0,99.57
_scatter_gather_elementwise_kernel,0.01,7.07,0.18,6.19,100,0,96.27
reduce_kernel,0.22,4.91,1.28,6.23,37.50,40.51,79.11
reduce_kernel,0.02,7.16,0.41,6.55,100,8.33,93.56
index_elementwise_kernel,0.01,7.28,0.32,6.22,75,25,94.76
reduce_kernel,0.02,6.37,0.36,6.31,100,8.33,93.29
reduce_kernel,0.01,5.23,0.32,1.62,37.50,58.33,92.79
DeviceScanInitKernel,0.01,10.61,0.03,6.37,100,0,99.70
DeviceScanKernel,0.03,8.16,0.19,5.92,75,5.88,96.69
vectorized_elementwise_kernel,0.01,9.52,0.07,6.15,100,8.33,99.04
reduce_kernel,0.02,6.01,0.33,5.66,100,0,93.27
compute_cuda_kernel,0.29,8.63,0.06,26.53,100,76.52,99.13
indexSelectLargeIndex,0.02,7.29,0.04,6.31,100,5.45,98.95
elementwise_kernel_with_index,0.02,11.57,0.03,3.31,100,0,99.65
radixSortKVInPlace,0.06,0.99,0.06,1.56,12.50,50,92.81
vectorized_elementwise_kernel,0.02,8.35,0.14,5.87,75,0,97.73
indexSelectLargeIndex,28.94,8.06,0.54,48.94,100,35.32,93.90
vectorized_elementwise_kernel,4.89,12.25,0.03,41.79,100,0,100.60
elementwise_kernel_with_index,0.02,11.54,0.03,4.41,100,0,99.53
radixSortKVInPlace,0.05,1.37,0.09,1.57,12.50,50,92.13
vectorized_elementwise_kernel,0.02,8.65,0.15,5.94,75,0,96.77
indexSelectLargeIndex,24.56,7.72,3.45,43.13,100,32.47,68.49
kernel,2.41,18.12,4.05,5.29,18.75,5.55,80.79
Kernel,4.15,7.15,4.04,6.41,25,0,60.93
splitKreduce_kernel,0.21,7.18,0.22,12.68,100,0,96.35
Kernel,8.20,11.35,6.12,6.18,25,0,74.24
splitKreduce_kernel,2.62,10.28,9.27,26.54,100,0,42.97
kernel,2.41,18.07,4.05,6.16,18.75,5.55,82.27
kernel,2.29,17.13,3.86,5.89,18.75,5.55,82.68
Kernel,3.98,6.87,3.98,6.10,25,0,60.46
splitKreduce_kernel,0.26,7.50,0.65,16.97,100,0,90.63
Kernel,4.37,8.06,4.48,5.71,25,0,65.11
splitKreduce_kernel,0.33,7.74,1.16,21.65,100,0,84.73
Kernel,4.76,8.56,4.71,6.13,25,0,66.54
splitKreduce_kernel,1.80,9.04,3.09,21.02,100,0,69.85
Kernel,4.11,7.44,4.12,6.79,25,0,64.12
splitKreduce_kernel,0.28,7.82,0.76,15.57,100,0,89.69
kernel,2.22,17.05,3.73,6.15,18.75,5.55,85.41
kernel,2.33,17.95,3.93,6.11,18.75,5.55,81.70
Kernel,4.13,8.05,4.44,6.06,25,0,65.90
splitKreduce_kernel,0.60,7.80,1.89,19.37,100,0,76.93
kernel3,0.66,8.40,0.71,6.69,100,0,90.79
gemvNSP_kernel,7.49,9.78,2.64,38.63,75,31.09,79.40
Kernel,2.64,6.52,2.18,6.44,25,0,72.03
Kernel,12.13,20.02,1.97,11.59,56.25,13.78,89.77
gemvNSP_kernel,7.51,10.18,2.64,35.99,75,31.09,82.52
gemvNSP_kernel,7.68,10.26,2.70,31.35,75,31.09,80.52
Kernel,2.57,6.62,2.13,6.31,25,0,76.54
Kernel,3.82,7.86,2.32,6.20,43.75,0,81.82
Kernel,9.43,15.35,2.00,9.00,56.25,3.06,88.34
Kernel,2.63,6.77,2.17,6.24,25,0,73.72
gemvNSP_kernel,7.34,9.95,2.59,37.59,75,31.09,81.68
gemvNSP_kernel,7.40,9.91,2.60,32.28,75,31.09,80.33
Kernel,4.21,7.41,2.19,6.11,31.25,0,82.20
elementwise_kernel,11.64,35.33,4.28,39.11,100,40.59,90.18
elementwise_kernel,10.66,50.16,3.91,39.04,100,2.86,92.72
vectorized_elementwise_kernel,5.13,13.10,0.03,36.24,100,0,99.72
index_elementwise_kernel,19.74,9.11,4.34,39.15,100,36.39,67.35
reduce_kernel,14.47,12.29,3.88,41.55,56.25,38.58,73.81
vectorized_elementwise_kernel,5.49,12.66,0.03,32.68,100,0,99.77
vectorized_elementwise_kernel,5.23,12.30,0.03,32.64,100,0,100.19
index_elementwise_kernel,21.73,9.69,4.74,45.82,100,36.35,67.13
elementwise_kernel,18.34,10.99,5.10,42.74,100,36.67,67.49
reduce_kernel,3.29,5.70,4.00,5.51,56.25,19.02,58.42
vectorized_elementwise_kernel,5.07,11.59,0.03,55.24,100,0,99.72
kernel2,22.59,12.37,11.45,20.49,56.25,0,56.21
rmsnorm_fwd_tuned_kernel,5.59,10.55,6.29,15.86,25,25.38,68.19
Kernel,15.78,27.68,13.04,5.85,6.25,0,67.11
splitKreduce_kernel,19.24,14.99,11.80,64.05,100,0,42.40
elementwise_kernel,3.74,6.70,1.46,11.54,100,23.77,81.91
rmsnorm_fwd_general_kernel,5.12,8.81,1.88,11.85,100,30.23,82.79
elementwise_kernel,0.97,6.00,0.47,6.12,100,25,90.52
